date,expiry,T,S,strike,cp,price,iv,log(K/S)
2026-04-28,261218,0.6410958904109589,7138.7998046875,5200.0,P,57.52,0.30908788105369983,-0.3168860420530511
2026-04-28,261218,0.6410958904109589,7138.7998046875,5250.0,P,62.75,0.3089574105013197,-0.30731659103690045
2026-04-28,261218,0.6410958904109589,7138.7998046875,5350.0,P,67.74,0.3010821628854622,-0.2884481067325176
2026-04-28,261218,0.6410958904109589,7138.7998046875,5450.0,P,73.08,0.293198448383986,-0.26992905896528
2026-04-28,261218,0.6410958904109589,7138.7998046875,5550.0,P,81.07,0.2876617212316581,-0.25174673988208973
2026-04-28,261218,0.6410958904109589,7138.7998046875,5600.0,P,83.4,0.28295085349482907,-0.24277806989932924
2026-04-28,261218,0.6410958904109589,7138.7998046875,5650.0,P,90.1,0.28240033424492494,-0.23388912248208324
2026-04-28,261218,0.6410958904109589,7138.7998046875,5700.0,P,93.4,0.27834868664433976,-0.22507849279992828
2026-04-28,261218,0.6410958904109589,7138.7998046875,5800.0,P,102.0,0.2716664983300301,-0.2076867500880592
2026-04-28,261218,0.6410958904109589,7138.7998046875,5850.0,P,105.3,0.2672486205595797,-0.19910300639666764
2026-04-28,261218,0.6410958904109589,7138.7998046875,5950.0,P,116.28,0.2616063393739897,-0.18215344808289435
2026-04-28,261218,0.6410958904109589,7138.7998046875,6000.0,C,1368.31,0.2345467252983145,-0.1737851984123778
2026-04-28,261218,0.6410958904109589,7138.7998046875,6000.0,P,120.6,0.25759601439776086,-0.1737851984123778
2026-04-28,261218,0.6410958904109589,7138.7998046875,6100.0,P,132.07,0.2512363114206209,-0.1572558964611672
2026-04-28,261218,0.6410958904109589,7138.7998046875,6150.0,P,137.24,0.247387421741323,-0.14909258582200632
2026-04-28,261218,0.6410958904109589,7138.7998046875,6200.0,P,146.3,0.24603102839050964,-0.14099537558938685
2026-04-28,261218,0.6410958904109589,7138.7998046875,6300.0,P,159.8,0.2394817216460521,-0.12499503424294583
2026-04-28,261218,0.6410958904109589,7138.7998046875,6350.0,P,169.95,0.2380300062794945,-0.11708985473583247
2026-04-28,261218,0.6410958904109589,7138.7998046875,6400.0,P,176.07,0.23384660733104562,-0.10924667727480664
2026-04-28,261218,0.6410958904109589,7138.7998046875,6450.0,P,183.95,0.23054017341171482,-0.10146453683275161
2026-04-28,261218,0.6410958904109589,7138.7998046875,6500.0,C,952.08,0.2108918175762948,-0.09374249073884135
2026-04-28,261218,0.6410958904109589,7138.7998046875,6500.0,P,191.0,0.2265476248284319,-0.09374249073884135
2026-04-28,261218,0.6410958904109589,7138.7998046875,6550.0,P,200.5,0.2237461744571567,-0.08607961799327228
2026-04-28,261218,0.6410958904109589,7138.7998046875,6600.0,P,214.92,0.22338292770965204,-0.0784750186080529
2026-04-28,261218,0.6410958904109589,7138.7998046875,6750.0,C,759.0,0.1982123621787151,-0.05600216275599432
2026-04-28,261218,0.6410958904109589,7138.7998046875,6800.0,C,707.85,0.18846540909066092,-0.0486220554583718
2026-04-28,261218,0.6410958904109589,7138.7998046875,6800.0,P,250.62,0.20745164562683832,-0.0486220554583718
2026-04-28,261218,0.6410958904109589,7138.7998046875,6850.0,C,672.15,0.18641775691764023,-0.04129601536629883
2026-04-28,261218,0.6410958904109589,7138.7998046875,6900.0,C,641.25,0.18636918932156887,-0.0340232560372191
2026-04-28,261218,0.6410958904109589,7138.7998046875,6900.0,P,278.25,0.20287747741103906,-0.0340232560372191
2026-04-28,261218,0.6410958904109589,7138.7998046875,6950.0,C,612.82,0.18707036101814561,-0.02680300806373208
2026-04-28,261218,0.6410958904109589,7138.7998046875,6950.0,P,296.4,0.2021789320824806,-0.02680300806373208
2026-04-29,260918,0.38904109589041097,7135.9501953125,4000.0,P,11.38,0.4642846999208818,-0.5788510547770297
2026-04-29,260918,0.38904109589041097,7135.9501953125,4100.0,P,12.04,0.45087416344643777,-0.5541584421866582
2026-04-29,260918,0.38904109589041097,7135.9501953125,4200.0,P,13.04,0.43931547946906135,-0.5300608906075976
2026-04-29,260918,0.38904109589041097,7135.9501953125,4250.0,P,13.32,0.43230837878265754,-0.5182264329605948
2026-04-29,260918,0.38904109589041097,7135.9501953125,4300.0,P,14.0,0.4273306742923636,-0.5065303931974035
2026-04-29,260918,0.38904109589041097,7135.9501953125,4350.0,P,14.71,0.4223736588160598,-0.4949695707963275
2026-04-29,260918,0.38904109589041097,7135.9501953125,4450.0,P,16.03,0.41167181460910607,-0.4722413197187715
2026-04-29,260918,0.38904109589041097,7135.9501953125,4500.0,P,16.6,0.40581647643532937,-0.46106801912064627
2026-04-29,260918,0.38904109589041097,7135.9501953125,4550.0,P,17.3,0.4004387650024549,-0.45001818293406126
2026-04-29,260918,0.38904109589041097,7135.9501953125,4650.0,P,18.29,0.38791208124761706,-0.42827819629765534
2026-04-29,260918,0.38904109589041097,7135.9501953125,4700.0,P,19.5,0.38420028937167683,-0.41758290718090735
2026-04-29,260918,0.38904109589041097,7135.9501953125,4800.0,P,21.3,0.37410360426237826,-0.39652949798307496
2026-04-29,260918,0.38904109589041097,7135.9501953125,4850.0,P,21.4,0.36635765499961354,-0.38616671094752836
2026-04-29,260918,0.38904109589041097,7135.9501953125,4900.0,P,23.1,0.36360185789733945,-0.37591021078033926
2026-04-29,260918,0.38904109589041097,7135.9501953125,4950.0,P,24.1,0.35850867378343243,-0.3657578393163214
2026-04-29,260918,0.38904109589041097,7135.9501953125,5000.0,P,24.94,0.3528667423155949,-0.35570750346281993
2026-04-29,260918,0.38904109589041097,7135.9501953125,5100.0,P,27.36,0.3433136345280205,-0.33590487616664017
2026-04-29,260918,0.38904109589041097,7135.9501953125,5150.0,P,28.93,0.33922978689867006,-0.3261487012212755
2026-04-29,260918,0.38904109589041097,7135.9501953125,5200.0,P,29.9,0.33354758343005203,-0.3164867903095386
2026-04-29,260918,0.38904109589041097,7135.9501953125,5250.0,P,31.6,0.32945489424640867,-0.3069173392933878
2026-04-29,260918,0.38904109589041097,7135.9501953125,5300.0,P,33.0,0.324524472551203,-0.29743859533884404
2026-04-29,260918,0.38904109589041097,7135.9501953125,5500.0,P,39.54,0.3053788238211491,-0.26039732365849505
2026-04-29,260918,0.38904109589041097,7135.9501953125,5600.0,P,42.6,0.294652846620745,-0.24237881815581672
2026-04-29,260918,0.38904109589041097,7135.9501953125,5650.0,P,45.12,0.29075169778841564,-0.23348987073857067
2026-04-29,260918,0.38904109589041097,7135.9501953125,5750.0,P,54.5,0.2886327531866982,-0.21594556108766114
2026-04-29,260918,0.38904109589041097,7135.9501953125,5800.0,P,54.9,0.2809013402439712,-0.20728749834454654
